ID_Number,country,iso3,year,popul,lifeE,infla,gdpPC,d_popul,d_lifeE,d_infla,d_gdpPC
00195,Bangladesh,BGD,1994, 0120343179.000000, 57.640000, 0005.313740, 000280.603032, 02234005.000000, 0.585500, 0003.641497, 00014.350703
00196,Bangladesh,BGD,1995, 0122600370.000000, 58.244000, 0010.297812, 000309.458681, 02259500.000000, 0.650000,-0001.468306, 00045.657453
00197,Bangladesh,BGD,1996, 0124862179.000000, 58.940000, 0002.377129, 000371.917938, 02298849.500000, 0.713500,-0002.496105, 00034.913118
00198,Bangladesh,BGD,1997, 0127198069.000000, 59.671000, 0005.305601, 000379.284918, 02380076.500000, 0.744500, 0003.012554, 00006.849472
00199,Bangladesh,BGD,1998, 0129622332.000000, 60.429000, 0008.402238, 000385.616882, 02454998.000000, 0.786500, 0000.400547, 00004.405383
00200,Bangladesh,BGD,1999, 0132108065.000000, 61.244000, 0006.106696, 000388.095684, 02460986.000000, 0.810000,-0003.096991, 00005.526924
00201,Bangladesh,BGD,2000, 0134544304.000000, 62.049000, 0002.208256, 000396.670730, 02348872.500000, 0.796000,-0002.049761, 00003.280363
00202,Bangladesh,BGD,2001, 0136805810.000000, 62.836000, 0002.007174, 000394.656410, 02194677.000000, 0.771000, 0000.562154,-00001.392154
00203,Bangladesh,BGD,2002, 0138933658.000000, 63.591000, 0003.332565, 000393.886422, 02082270.500000, 0.726000, 0001.830767, 00016.046199
00204,Bangladesh,BGD,2003, 0140970351.000000, 64.288000, 0005.668708, 000426.748808, 01984599.000000, 0.660500, 0002.127486, 00030.863797
00205,Bangladesh,BGD,2004, 0142902856.000000, 64.912000, 0007.587536, 000455.614017, 01872717.500000, 0.610500, 0000.688955, 00026.668522
00206,Bangladesh,BGD,2005, 0144715786.000000, 65.509000, 0007.046618, 000480.085851, 01751558.500000, 0.568000,-0000.411138, 00017.387005
00207,Bangladesh,BGD,2006, 0146405973.000000, 66.048000, 0006.765261, 000490.388027, 01636746.000000, 0.474500, 0001.030183, 00028.934821
00208,Bangladesh,BGD,2007, 0147989278.000000, 66.458000, 0009.106985, 000537.955493, 01534145.500000, 0.499500, 0001.068342, 00061.337007
00209,Bangladesh,BGD,2008, 0149474264.000000, 67.047000, 0008.901945, 000613.062041, 01442218.000000, 0.534500,-0001.841756, 00070.627992
00210,Bangladesh,BGD,2009, 0150873714.000000, 67.527000, 0005.423472, 000679.211477, 01363858.500000, 0.481000,-0000.387634, 00072.161620
00211,Bangladesh,BGD,2010, 0152201981.000000, 68.009000, 0008.126676, 000757.385280, 01358681.000000, 0.486000, 0002.985846, 00079.062734
00212,Bangladesh,BGD,2011, 0153591076.000000, 68.499000, 0011.395165, 000837.336945, 01434060.000000, 0.490000,-0000.954586, 00051.147628
00213,Bangladesh,BGD,2012, 0155070101.000000, 68.989000, 0006.217504, 000859.680536, 01470532.500000, 0.494000,-0001.932379, 00060.463023
00214,Bangladesh,BGD,2013, 0156532141.000000, 69.487000, 0007.530406, 000958.262990, 01447414.000000, 0.513500, 0000.387067, 00117.390730
00215,Bangladesh,BGD,2014, 0157964929.000000, 70.016000, 0006.991639, 001094.461997, 01425519.000000, 0.528000,-0000.668063, 00133.061743
00216,Bangladesh,BGD,2015, 0159383179.000000, 70.543000, 0006.194280, 001224.386477, 01423501.500000, 0.529500,-0000.739057, 00277.410906
00217,Bangladesh,BGD,2016, 0160811932.000000, 71.075000, 0005.513526, 001649.283809, 01401484.000000, 0.531500,-0000.246105, 00293.347870
00218,Bangladesh,BGD,2017, 0162186147.000000, 71.606000, 0005.702070, 001811.082217, 01355585.500000, 0.523500, 0000.015048, 00157.979959
00219,Bangladesh,BGD,2018, 0163523103.000000, 72.122000, 0005.543621, 001965.243727, 01363454.000000, 0.509500,-0000.055037, 00159.358376
00220,Bangladesh,BGD,2019, 0164913055.000000, 72.625000, 0005.591996, 002129.798970, 01387460.500000,-0.350500, 0000.073727, 00141.803530
00221,Bangladesh,BGD,2020, 0166298024.000000, 71.421000, 0005.691075, 002248.850788, 01372899.500000,-0.761000,-0000.023171, 00176.525104
00222,Bangladesh,BGD,2021, 0167658854.000000, 71.103000, 0005.545654, 002482.849178, 01543436.500000, 1.422000, 0001.002940, 00233.817570
00223,Bangladesh,BGD,2022, 0169384897.000000, 74.265000, 0007.696954, 002716.485928, 01904068.000000, 1.784500, 0002.168924, 00034.084280
00224,Bangladesh,BGD,2023, 0171466990.000000, 74.672000, 0009.883503, 002551.017738, 02088733.500000, 0.332500, 0001.384397,-00061.534905
00225,Brazil,BRA,1982, 0126923155.000000, 62.708000, 0100.543359, 002137.625036, 02863484.000000, 0.433000, 0016.651305,-00309.226628
00226,Brazil,BRA,1983, 0129790077.000000, 63.133000, 0135.027682, 001461.255827, 02867854.500000, 0.422500, 0045.789187,-00358.946745
00227,Brazil,BRA,1984, 0132658864.000000, 63.553000, 0192.121733, 001419.731546, 02862759.000000, 0.423500, 0045.480991, 00047.436945
00228,Brazil,BRA,1985, 0135515595.000000, 63.980000, 0225.989665, 001556.129718, 02838753.000000, 0.418000,-0022.489453, 00217.153103
00229,Brazil,BRA,1986, 0138336370.000000, 64.389000, 0147.142826, 001854.037752, 02794674.500000, 0.402500, 0001.173249, 00224.936272
00230,Brazil,BRA,1987, 0141104944.000000, 64.785000, 0228.336163, 002006.002262, 02744993.500000, 0.386000, 0240.985841, 00143.306262
00231,Brazil,BRA,1988, 0143826357.000000, 65.161000, 0629.114509, 002140.650276, 02699014.000000, 0.364500, 0601.193781, 00406.495259
00232,Brazil,BRA,1989, 0146502972.000000, 65.514000, 1430.723725, 002818.992780, 02658433.000000, 0.350500, 1159.309132, 00239.575568
00233,Brazil,BRA,1990, 0149143223.000000, 65.862000, 2947.732772, 002619.801411, 02610642.000000, 0.344500,-0498.968532,-00280.444120
00234,Brazil,BRA,1991, 0151724256.000000, 66.203000, 0432.786662, 002258.104540, 02565928.000000, 0.338500,-0997.885360,-00246.255290
00235,Brazil,BRA,1992, 0154275079.000000, 66.539000, 0951.962053, 002127.290830, 02535160.500000, 0.344500, 0747.297064, 00045.400907
00236,Brazil,BRA,1993, 0156794577.000000, 66.892000, 1927.380790, 002348.906354, 02494963.500000, 0.377000, 0561.963172, 00585.712044
00237,Brazil,BRA,1994, 0159265006.000000, 67.293000, 2075.888398, 003298.714919, 02470248.000000, 0.404500,-0930.686878, 01203.921891
00238,Brazil,BRA,1995, 0161735073.000000, 67.701000, 0066.007034, 004756.750136, 02468771.500000, 0.407500,-1030.065366, 00940.207801
00239,Brazil,BRA,1996, 0164202549.000000, 68.108000, 0015.757666, 005179.130520, 02463293.000000, 0.402000,-0029.540161, 00271.323903
00240,Brazil,BRA,1997, 0166661659.000000, 68.505000, 0006.926713, 005299.397942, 02478553.000000, 0.370000,-0006.281295,-00036.619029
00241,Brazil,BRA,1998, 0169159655.000000, 68.848000, 0003.195076, 005105.892462, 02489942.000000, 0.353000,-0001.034133,-00902.913011
00242,Brazil,BRA,1999, 0171641543.000000, 69.211000, 0004.858447, 003493.571920, 02429313.500000, 0.368000, 0001.924532,-00669.672299
00243,Brazil,BRA,2000, 0174018282.000000, 69.584000, 0007.044141, 003766.547863, 02329830.000000, 0.384500, 0000.990956,-00158.641085
00244,Brazil,BRA,2001, 0176301203.000000, 69.980000, 0006.840359, 003176.289751, 02242601.000000, 0.406000, 0000.703012,-00455.303846
00245,Brazil,BRA,2002, 0178503484.000000, 70.396000, 0008.450164, 002855.940171, 02160742.500000, 0.452000, 0003.937280,-00042.841430
00246,Brazil,BRA,2003, 0180622688.000000, 70.884000, 0014.714920, 003090.606891, 02085829.500000, 0.482500,-0000.926490, 00403.941227
00247,Brazil,BRA,2004, 0182675143.000000, 71.361000, 0006.597185, 003663.822625, 02032706.500000, 0.474000,-0003.922691, 00868.587384
00248,Brazil,BRA,2005, 0184688101.000000, 71.832000, 0006.869537, 004827.781659, 01988981.500000, 0.467500,-0001.206808, 01135.161497
00249,Brazil,BRA,2006, 0186653106.000000, 72.296000, 0004.183568, 005934.145619, 01932109.500000, 0.449000,-0001.614132, 01290.954190
00250,Brazil,BRA,2007, 0188552320.000000, 72.730000, 0003.641273, 007409.690038, 01857098.000000, 0.407500, 0000.747513, 01487.093883
00251,Brazil,BRA,2008, 0190367302.000000, 73.111000, 0005.678594, 008908.333385, 01763815.500000, 0.363500, 0000.623381, 00634.484217
00252,Brazil,BRA,2009, 0192079951.000000, 73.457000, 0004.888035, 008678.658473, 01667313.500000, 0.334000,-0000.319934, 01247.475310
00253,Brazil,BRA,2010, 0193701929.000000, 73.779000, 0005.038727, 011403.284004, 01602391.500000, 0.295000, 0000.874207, 02358.983921
00254,Brazil,BRA,2011, 0195284734.000000, 74.047000, 0006.636450, 013396.626316, 01587091.000000, 0.278000, 0000.182386, 00559.219921
00255,Brazil,BRA,2012, 0196876111.000000, 74.335000, 0005.403499, 012521.723845, 01596782.500000, 0.281000,-0000.216069,-00468.867988
00256,Brazil,BRA,2013, 0198478299.000000, 74.609000, 0006.204311, 012458.890340, 01604508.000000, 0.244000, 0000.462771,-00123.364841
00257,Brazil,BRA,2014, 0200085127.000000, 74.823000, 0006.329040, 012274.994163, 01598616.500000, 0.248500, 0001.412795,-01761.347375
00258,Brazil,BRA,2015, 0201675532.000000, 75.106000, 0009.029901, 008936.195589, 01566493.500000, 0.129000, 0001.205052,-01719.354351
00259,Brazil,BRA,2016, 0203218114.000000, 75.081000, 0008.739144, 008836.285460, 01513956.500000, 0.138500,-0002.791764, 00572.156142
00260,Brazil,BRA,2017, 0204703445.000000, 75.383000, 0003.446373, 010080.507872, 01444573.500000, 0.276000,-0002.537147, 00232.187634
00261,Brazil,BRA,2018, 0206107261.000000, 75.633000, 0003.664850, 009300.660729, 01376007.000000, 0.213000, 0000.143301,-00525.337414
00262,Brazil,BRA,2019, 0207455459.000000, 75.809000, 0003.732976, 009029.833044, 01276790.500000,-0.563500,-0000.226541,-01113.233327
00263,Brazil,BRA,2020, 0208660842.000000, 74.506000, 0003.211768, 007074.194075, 01047417.500000,-1.385500, 0002.284342,-00528.648042
00264,Brazil,BRA,2021, 0209550294.000000, 73.038000, 0008.301660, 007972.536961, 00822786.500000, 0.183000, 0003.034169, 01103.569373
00265,Brazil,BRA,2022, 0210306415.000000, 74.872000, 0009.280106, 009281.332821, 00795217.500000, 1.405000,-0001.854048, 01202.526406
00266,Brazil,BRA,2023, 0211140729.000000, 75.848000, 0004.593563, 010377.589772, 00846079.000000, 0.575500,-0002.456321, 00514.608028
00267,Canada,CAN,1961, 0018271000.000000, 71.346098, 0001.018767, 002246.083566, 00352322.000000, 0.116951,-0000.148562, 00004.739987
00268,Canada,CAN,1962, 0018614000.000000, 71.367073, 0001.061571, 002274.428471, 00346500.000000, 0.017317, 0000.304692, 00067.116881
00269,Canada,CAN,1963, 0018964000.000000, 71.380732, 0001.628151, 002380.317329, 00355500.000000, 0.204634, 0000.425287, 00143.605010
00270,Canada,CAN,1964, 0019325000.000000, 71.776341, 0001.912145, 002561.638491, 00357000.000000, 0.245732, 0000.352253, 00198.432922
00271,Canada,CAN,1965, 0019678000.000000, 71.872195, 0002.332657, 002777.183173, 00361500.000000, 0.114024, 0000.951757, 00246.824794
00272,Canada,CAN,1966, 0020048000.000000, 72.004390, 0003.815659, 003055.288079, 00367000.000000, 0.167805, 0000.623648, 00224.599782
00273,Canada,CAN,1967, 0020412000.000000, 72.207805, 0003.579952, 003226.382737, 00348000.000000, 0.174512, 0000.119820, 00208.974573
00274,Canada,CAN,1968, 0020744000.000000, 72.353415, 0004.055300, 003473.237226, 00308000.000000, 0.146829, 0000.490803, 00274.886697
00275,Canada,CAN,1969, 0021028000.000000, 72.501463, 0004.561559, 003776.156131, 00290000.000000, 0.173537,-0000.354630, 00331.292136
00276,Canada,CAN,1970, 0021324000.000000, 72.700488, 0003.346040, 004135.821498, 00467016.000000, 0.263902,-0000.928320, 00379.618629
00277,Canada,CAN,1971, 0021962032.000000, 73.029268, 0002.704918, 004535.393389, 00447231.500000, 0.116707, 0000.820994, 00485.457791
00278,Canada,CAN,1972, 0022218463.000000, 72.933902, 0004.988029, 005106.737080, 00264872.500000, 0.066707, 0002.391365, 00661.470342
00279,Canada,CAN,1973, 0022491777.000000, 73.162683, 0007.487647, 005858.334073, 00294753.000000, 0.151829, 0003.004571, 00974.985697
00280,Canada,CAN,1974, 0022807969.000000, 73.237561, 0010.997171, 007056.708475, 00325749.000000, 0.179512, 0001.592271, 00839.093013
00281,Canada,CAN,1975, 0023143275.000000, 73.521707, 0010.672189, 007536.520098, 00320919.500000, 0.309268,-0001.727716, 00891.119316
00282,Canada,CAN,1976, 0023449808.000000, 73.856098, 0007.541739, 008838.947107, 00291284.000000, 0.346951,-0001.347872, 00706.294897
00283,Canada,CAN,1977, 0023725843.000000, 74.215610, 0007.976445, 008949.109893, 00256697.500000, 0.336829, 0000.715992, 00157.743073
00284,Canada,CAN,1978, 0023963203.000000, 74.529756, 0008.973723, 009154.433253, 00237850.500000, 0.325366, 0000.584116, 00564.196389
00285,Canada,CAN,1979, 0024201544.000000, 74.866341, 0009.144677, 010077.502671, 00276232.000000, 0.286220, 0000.577749, 01026.884743
00286,Canada,CAN,1980, 0024515667.000000, 75.102195, 0010.129221, 011208.202739, 00309185.500000, 0.315732, 0001.663468, 01150.767097
00287,Canada,CAN,1981, 0024819915.000000, 75.497805, 0012.471612, 012379.036864, 00300637.500000, 0.311463, 0000.319876, 00659.555396
00288,Canada,CAN,1982, 0025116942.000000, 75.725122, 0010.768972, 012527.313532, 00273268.000000, 0.281341,-0003.304012, 00549.033153
00289,Canada,CAN,1983, 0025366451.000000, 76.060488, 0005.863588, 013477.103170, 00245055.500000, 0.303415,-0003.232097, 00701.580509
00290,Canada,CAN,1984, 0025607053.000000, 76.331951, 0004.304778, 013930.474550, 00237832.500000, 0.133415,-0000.950779, 00346.510885
00291,Canada,CAN,1985, 0025842116.000000, 76.327317, 0003.962031, 014170.124941, 00246612.500000, 0.065976,-0000.054996, 00295.352765
00292,Canada,CAN,1986, 0026100278.000000, 76.463902, 0004.194786, 014521.180081, 00302242.500000, 0.225732, 0000.197039, 01103.782635
00293,Canada,CAN,1987, 0026446601.000000, 76.778780, 0004.356109, 016377.690211, 00345734.500000, 0.197439,-0000.083276, 02245.696124
00294,Canada,CAN,1988, 0026791747.000000, 76.858780, 0004.028234, 019012.572328, 00415090.000000, 0.173049, 0000.313757, 02208.496011
00295,Canada,CAN,1989, 0027276781.000000, 77.124878, 0004.983622, 020794.682233, 00449695.500000, 0.288902, 0000.376121, 01256.644405
00296,Canada,CAN,1990, 0027691138.000000, 77.436585, 0004.780477, 021525.861139, 00380319.500000, 0.234268, 0000.321121, 00526.055407
00297,Canada,CAN,1991, 0028037420.000000, 77.593415, 0005.625864, 021846.793047, 00340063.000000, 0.200732,-0001.645172,-00287.765305
00298,Canada,CAN,1992, 0028371264.000000, 77.838049, 0001.490133, 020950.330529, 00323672.000000, 0.055732,-0001.880392,-00829.997084
00299,Canada,CAN,1993, 0028684764.000000, 77.704878, 0001.865079, 020186.798878, 00314699.500000, 0.016829,-0000.662285,-00476.353396
00300,Canada,CAN,1994, 0029000663.000000, 77.871707, 0000.165563, 019997.623737, 00308773.500000, 0.136220, 0000.141840, 00246.417957
00301,Canada,CAN,1995, 0029302311.000000, 77.977317, 0002.148760, 020679.634793, 00304777.500000, 0.174268, 0000.702484, 00649.674308
00302,Canada,CAN,1996, 0029610218.000000, 78.220244, 0001.570531, 021296.972354, 00301818.500000, 0.217561,-0000.263772, 00610.964031
00303,Canada,CAN,1997, 0029905948.000000, 78.412439, 0001.621216, 021901.562855, 00272477.500000, 0.201707,-0000.287294,-00136.193642
00304,Canada,CAN,1998, 0030155173.000000, 78.623659, 0000.995942, 021024.585069, 00247669.000000, 0.213293, 0000.056813, 00206.841909
00305,Canada,CAN,1999, 0030401286.000000, 78.839024, 0001.734843, 022315.246673, 00265278.500000, 0.271585, 0000.861749, 01623.208494
00306,Canada,CAN,2000, 0030685730.000000, 79.166829, 0002.719440, 024271.002056, 00309784.500000, 0.279512, 0000.395139, 00753.424769
00307,Canada,CAN,2001, 0031020855.000000, 79.398049, 0002.525120, 023822.096211, 00336734.500000, 0.181951,-0000.230523,-00007.491411
00308,Canada,CAN,2002, 0031359199.000000, 79.530732, 0002.258394, 024256.019234, 00310803.000000, 0.158537, 0000.116722, 02239.884191
00309,Canada,CAN,2003, 0031642461.000000, 79.715122, 0002.758563, 028301.864594, 00289804.000000, 0.230732,-0000.200568, 03944.761014
00310,Canada,CAN,2004, 0031938807.000000, 79.992195, 0001.857259, 032145.541262, 00300135.500000, 0.198780,-0000.272506, 04040.897707
00311,Canada,CAN,2005, 0032242732.000000, 80.112683, 0002.213552, 036383.660007, 00316193.000000, 0.275732, 0000.072383, 04179.247918
00312,Canada,CAN,2006, 0032571193.000000, 80.543659, 0002.002025, 040504.037098, 00323077.000000, 0.215488,-0000.037584, 04138.211941
00313,Canada,CAN,2007, 0032888886.000000, 80.543659, 0002.138384, 044660.083889, 00338052.500000, 0.090488, 0000.184123, 03103.107794
00314,Canada,CAN,2008, 0033247298.000000, 80.724634, 0002.370271, 046710.252686, 00370591.500000, 0.261220,-0000.919459,-01892.600348
00315,Canada,CAN,2009, 0033630069.000000, 81.066098, 0000.299467, 040874.883193, 00379302.000000, 0.298780,-0000.296700, 00425.206957
00316,Canada,CAN,2010, 0034005902.000000, 81.322195, 0001.776872, 047560.666601, 00354576.000000, 0.208293, 0001.306334, 05674.487823
00317,Canada,CAN,2011, 0034339221.000000, 81.482683, 0002.912135, 052223.858840, 00353746.500000, 0.170732,-0000.130597, 02554.839066
00318,Canada,CAN,2012, 0034713395.000000, 81.663659, 0001.515678, 052670.344734, 00370885.500000, 0.131098,-0000.986922, 00207.129942
00319,Canada,CAN,2013, 0035080992.000000, 81.744878, 0000.938292, 052638.118724, 00360335.500000, 0.060366, 0000.195479,-00854.750808
00320,Canada,CAN,2014, 0035434066.000000, 81.784390, 0001.906636, 050960.843117, 00311753.000000, 0.040488, 0000.093475,-04521.962309
00321,Canada,CAN,2015, 0035704498.000000, 81.825854, 0001.125241, 043594.194105, 00338368.500000, 0.077805,-0000.238938,-04323.390768
00322,Canada,CAN,2016, 0036110803.000000, 81.940000, 0001.428760, 042314.061582, 00420288.500000,-0.009024, 0000.235821, 00767.717006
00323,Canada,CAN,2017, 0036545075.000000, 81.807805, 0001.596884, 045129.628117, 00480908.500000,-0.068171, 0000.419733, 02112.557288
00324,Canada,CAN,2018, 0037072620.000000, 81.803659, 0002.268226, 046539.176157, 00536710.000000, 0.175366, 0000.176192, 00611.620614
00325,Canada,CAN,2019, 0037618495.000000, 82.158537, 0001.949269, 046352.869345, 00478009.000000,-0.136829,-0000.775613,-01500.668429
00326,Canada,CAN,2020, 0038028638.000000, 81.530000, 0000.717000, 043537.839299, 00310684.500000,-0.353537, 0000.722962, 03266.896146
00327,Canada,CAN,2021, 0038239864.000000, 81.451463, 0003.395193, 052886.661637, 00453648.000000,-0.217561, 0003.042901, 06359.480714
00328,Canada,CAN,2022, 0038935934.000000, 81.094878, 0006.802801, 056256.800726, 00921810.000000, 0.087439, 0000.241904, 00666.833433
00329,Canada,CAN,2023, 0040083484.000000, 81.626341, 0003.879002, 054220.328504, 01176332.500000, 0.506585,-0002.210609,-00958.226502
