ID_Number,country,iso3,d_popul,d_lifeE,d_infla,d_gdpPC
00172,,,-0.2473756216277716,0.46972126946035797,0.0325369931674302,-0.582198987297732
00173,,,-0.2423492414324713,0.6245948122726995,0.487172584145168,-0.5932290513304703
00174,,,0.10391015989203159,0.33767119611509816,-2.275314916235566,-0.309276833955785
00175,,,0.09426391085825875,0.06868030596734712,-0.9510162630083302,-0.5447822667884393
00176,,,0.08728253407081865,-0.17259637125609034,-0.34373531338812796,-0.7764749304776286
00177,,,0.08185987726567603,-0.2867137185914999,-0.003629862609997463,-0.6851616825038142
00178,,,0.07985802472249354,-0.2981254533250409,-0.05343709729352147,-0.3602528594184347
00179,,,0.08410320587054615,-0.3062766924204273,-0.16847560602802836,-0.25946994080694996
00180,,,-0.33575218209324104,-0.2416243244114606,0.5348681341452631,-0.9765658006037344
00181,,,-0.33745946582474895,-0.3211478130260503,0.28835448079719445,0.10983540450125673
00182,,,-0.3445428702462001,-0.3251223572089607,-0.3996337692499959,1.465272309291756
00183,,,-0.3519425923166699,0.49000155232967935,-0.3904421901017986,1.9922570073654318
00184,,,-0.35806489002902003,0.5734995851271795,-0.017788271353466563,0.831974247305065
00185,,,-0.3629014476513248,0.16395198851422324,0.037815284751957286,0.4157357100675197
00186,,,-0.3648978629851713,0.000927206606495301,0.22192658542560187,-0.13016604624151087
00187,,,-0.36564084164914523,-0.2416243244114606,-0.3386612893416058,0.5295132226759776
00188,,,-0.3650152427396605,0.16792653269713373,-0.043667680245022183,2.106865209333837
00189,,,-0.36459194000105977,0.5734995851271795,-0.1163238952776735,2.8058812446392642
00190,,,-0.3638427245381416,0.24347547712881304,-0.14472490411473532,3.326924673323489
00191,,,-0.362190612489602,0.000927206606495301,0.5063879946403256,3.295871304167751
00192,,,0.21022983100218567,-0.2867137185914999,-0.061420553570545655,-0.6848152586053479
00193,,,0.17748839564201302,-0.6600404691601971,-0.21342596593966595,-0.6620604878716758
00194,,,0.15939448239721482,-0.45951998741369166,-0.6279404680563005,-0.6398832713532951
00195,,,0.1586377507919792,-0.14162166269362209,0.5596599564155496,-0.6334796925127291
00196,,,0.15200307605867072,-0.20846182327579052,1.0476155393752777,-0.6077655127315092
00197,,,0.12487380024079286,-1.0284764762716623,0.22601929717806007,-0.5761795947976371
00198,,,-0.31256248427514755,-0.5866793173017194,-1.2208826646202005,-0.6801332162942323
00199,,,-0.3113092075231967,-0.7627460817620656,-0.7981864194948299,-0.6842753236973581
00200,,,-0.3099302352848309,-0.6649312126174289,1.3197896120921764,-0.6441676072559053
00201,Bangladesh,BGD,-0.3085747709809473,-0.5703768391109466,-2.142503751508566,-0.6264786471446535
00202,Bangladesh,BGD,-0.30731621693758204,-0.6111330345878786,-2.898790049048948,-0.61397706072705
00203,Bangladesh,BGD,-0.3060734947684599,-0.4546292439564598,0.12331275095756423,-0.5072023366967298
00204,Bangladesh,BGD,-0.439105055920992,1.066551735528912,-0.32645998444199426,-0.5114322652975823
00205,Bangladesh,BGD,-0.3777077682628952,0.40252245435799244,-1.7639596586857373,-0.4870061002064323
00206,Bangladesh,BGD,-0.38014507730672364,-0.17005318465832978,-1.0119284747917685,-0.48635086176372605
00207,,,-0.3808864567914811,-0.24957667327291955,0.4149534280339236,-0.3008682872275215
00208,,,-0.37944447689198624,-0.17005318465832978,0.4204129840553289,-0.1030309369795273
00209,,,-0.37973712668860105,-0.3330779665660578,-0.40748012704430503,-0.09496930848580808
